cor	gene	rank
0.127	EIF4A1	1166
0.127	COPRS	1167
0.127	C17orf58	1168
0.127	NDUFV2	1169
0.127	PPP5C	1170
0.126	SLC25A33	1171
0.126	BCAS2	1172
0.126	AIMP1	1173
0.126	TBRG4	1174
0.126	FOXP2	1175
0.126	URM1	1176
0.126	RPS13	1177
0.126	RNPS1	1178
0.126	ITGAE	1179
0.126	SRSF2	1180
0.126	ASNA1	1181
0.126	CCDC130	1182
0.126	ZNF333	1183
0.126	GGT1	1184
0.125	KRTCAP2	1185
0.125	HNRNPU	1186
0.125	HDAC2	1187
0.125	GGCT	1188
0.125	RPL35	1189
0.125	RABL6	1190
0.125	TALDO1	1191
0.125	TSPAN15	1192
0.125	UFM1	1193
0.125	NGDN	1194
0.125	PPIB	1195
0.125	MLST8	1196
0.125	DNAJC7	1197
0.125	TUBG1	1198
0.125	BSG	1199
0.125	UBXN6	1200
0.125	ATXN10	1201
0.124	PARK7	1202
0.124	PPIE	1203
0.124	PDHB	1204
0.124	NDUFS4	1205
0.124	GMNN	1206
0.124	COPS6	1207
0.124	WDR60	1208
0.124	ZDHHC9	1209
0.124	MAP7D3	1210
0.124	BCAP31	1211
0.124	LINC02099	1212
0.124	DERL1	1213
0.124	CARNMT1	1214
0.124	HRAS	1215
0.124	WEE1	1216
0.124	TMEM126A	1217
0.124	NOP2	1218
0.124	CENPJ	1219
0.124	CDCA4	1220
0.124	EARS2	1221
0.124	CENPN	1222
0.124	PITPNA	1223
0.124	NT5C3B	1224
0.124	GSS	1225
0.124	UQCC1	1226
0.124	POLRMT	1227
0.124	SAFB	1228
0.124	CD3EAP	1229
0.124	BTG3	1230
0.123	AK2	1231
0.123	BTF3L4	1232
0.123	TIPRL	1233
0.123	FH	1234
0.123	SLC5A6	1235
0.123	HDLBP	1236
0.123	NCBP2-AS2	1237
0.123	DHX15	1238
0.123	MRPS18C	1239
0.123	ZNF451-AS1	1240
0.123	SF3B5	1241
0.123	DMAC1	1242
0.123	SAAL1	1243
0.123	CSTF3-DT	1244
0.123	CD63	1245
0.123	PA2G4	1246
0.123	CEP83	1247
0.123	RFC5	1248
0.123	SACS	1249
0.123	CLYBL	1250
0.123	ZC3H14	1251
0.123	GOLGA5	1252
0.123	XRCC3	1253
0.123	C15orf41	1254
0.123	FAM98B	1255
0.123	INO80E	1256
0.123	CENPT	1257
0.123	APRT	1258
0.123	PFAS	1259
0.123	CDK5RAP3	1260
0.123	CBX1	1261
0.123	NSFL1C	1262
0.123	RNF126	1263
0.123	GPR108	1264
0.123	YDJC	1265
0.123	CYB5R3	1266
0.122	CDCA8	1267
0.122	C1D	1268
0.122	DIS3L2	1269
0.122	SPP2	1270
0.122	GLB1	1271
0.122	RIOX2	1272
0.122	HADH	1273
0.122	FBXW7	1274
0.122	TTC1	1275
0.122	PSMG4	1276
0.122	VARS2	1277
0.122	CDK6	1278
0.122	ESYT2	1279
0.122	PARPBP	1280
0.122	C15orf65	1281
0.122	RRBP1	1282
0.122	GTPBP3	1283
0.122	RRP1B	1284
0.121	HAX1	1285
0.121	POGK	1286
0.121	RNF25	1287
0.121	RPUSD3	1288
0.121	TOPBP1	1289
0.121	DIMT1	1290
0.121	CDC23	1291
0.121	C6orf203	1292
0.121	SEC63	1293
0.121	PSMG3	1294
0.121	NDUFA4	1295
0.121	PSMA2	1296
0.121	SH2D4A	1297
0.121	SLC27A4	1298
0.121	DDX11	1299
0.121	DNM1L	1300
0.121	KPNA3	1301
0.121	TEX30	1302
0.121	NEK9	1303
0.121	EIF6	1304
0.121	NACC1	1305
0.12	SFPQ	1306
0.12	PPM1G	1307
0.12	INO80D	1308
0.12	METTL21A	1309
0.12	TMEM44	1310
0.12	TUBB	1311
0.12	AIMP2	1312
0.12	HSPA14.1	1313
0.12	CEP55	1314
0.12	ATP5MD	1315
0.12	NDUFA9	1316
0.12	PRIM1	1317
0.12	DDIT3	1318
0.12	PHLDA1	1319
0.12	ATXN2	1320
0.12	DENR	1321
0.12	MZT1	1322
0.12	CDC16	1323
0.12	PTPN9	1324
0.12	RBBP6	1325
0.12	GTF3C1	1326
0.12	ATP2A1-AS1	1327
0.12	PEMT	1328
0.12	DDRGK1	1329
0.12	PIGT	1330
0.12	UQCR11	1331
0.12	TIMM29	1332
0.12	SNRPD2	1333
0.12	SELENOW	1334
0.12	PIH1D1	1335
0.12	BID	1336
0.119	RPF1	1337
0.119	TAF13	1338
0.119	MAIP1	1339
0.119	COPS8	1340
0.119	NDUFA10	1341
0.119	COX17	1342
0.119	FAM162A	1343
0.119	C3orf33	1344
0.119	MUC4	1345
0.119	SPRY1	1346
0.119	CDC5L	1347
0.119	SEM1	1348
0.119	SMKR1	1349
0.119	UBL4A	1350
0.119	CCDC34	1351
0.119	API5	1352
0.119	TAF1D	1353
0.119	RPP30	1354
0.119	GJB6	1355
0.119	PSMC6	1356
0.119	MTFMT	1357
0.119	CFAP20	1358
0.119	GINS3	1359
0.119	CENPV	1360
0.119	BIRC5	1361
0.119	EIF3G	1362
0.119	PITPNB	1363
0.119	PAXBP1	1364
0.118	MAD2L2	1365
0.118	ADCY3	1366
0.118	FAM98A	1367
0.118	GMCL1	1368
0.118	SMYD5	1369
0.118	TSN	1370
0.118	MLH1	1371
0.118	ARIH2	1372
0.118	RPL9	1373
0.118	SRD5A3	1374
0.118	ZNF330	1375
0.118	PHAX	1376
0.118	FAXC	1377
0.118	FANCB	1378
0.118	GEM	1379
0.118	MTERF3	1380
0.118	ZMYND19	1381
0.118	DCHS1	1382
0.118	COX8A	1383
0.118	GPR137	1384
0.118	PAAF1	1385
0.118	YARS2	1386
0.118	ATG101	1387
0.118	ANKRD52	1388
0.118	GON7	1389
0.118	YY1	1390
0.118	SLC27A2	1391
0.118	MRPL28	1392
0.118	THUMPD1	1393
0.118	RABEP1	1394
0.118	MYO19	1395
0.118	SLC25A39	1396
0.118	SAP30BP	1397
0.118	LMAN1	1398
0.118	ITPA	1399
0.118	PTBP1	1400
0.118	RPS9	1401
0.117	CTTNBP2NL	1402
0.117	PSMD14	1403
0.117	CHCHD4	1404
0.117	RNF123	1405
0.117	POC1A	1406
0.117	GUF1	1407
0.117	SLC39A8	1408
0.117	LPCAT1	1409
0.117	CYREN	1410
0.117	RBMX	1411
0.117	HMBS	1412
0.117	APLP2	1413
0.117	GOT1	1414
0.117	EIF2B1	1415
0.117	POLE2	1416
0.117	KNL1	1417
0.117	WRAP53	1418
0.117	CCL23	1419
0.117	VPS25	1420
0.117	DSN1	1421
0.117	C19orf53	1422
0.117	AC012313.5	1423
0.117	TTLL12	1424
0.116	B3GALT6	1425
0.116	ZBTB8OS	1426
0.116	DDX20	1427
0.116	ASPM	1428
0.116	BATF3	1429
0.116	MRPS9	1430
0.116	GOLGA4	1431
0.116	MRPL47	1432
0.116	CISD2	1433
0.116	MND1	1434
0.116	MDN1	1435
0.116	SNX10	1436
0.116	SLC35B4	1437
0.116	FASTK	1438
0.116	NCAPG2	1439
0.116	PGRMC1	1440
0.116	MAK16	1441
0.116	RPL8	1442
0.116	DCAF10	1443
0.116	DDX31	1444
0.116	TWNK	1445
0.116	KRR1	1446
0.116	ATXN2L	1447
0.116	GCSH	1448
0.116	CSTF1	1449
0.116	C19orf70	1450
0.116	RDH13	1451
0.116	UBE2S	1452
0.116	SNU13	1453
0.116	SOD1	1454
0.116	WRB	1455
0.115	MPC2	1456
0.115	YOD1	1457
0.115	C1orf35	1458
0.115	TRMT61B	1459
0.115	MRPL19	1460
0.115	POLR1A	1461
0.115	CKAP2L	1462
0.115	POLR2D	1463
0.115	FAM168B	1464
0.115	DARS	1465
0.115	PRKRA	1466
0.115	THUMPD3	1467
0.115	HIGD1A	1468
0.115	APPL1	1469
0.115	NCAPG	1470
0.115	PPID	1471
0.115	FAM173B	1472
0.115	LMNB1	1473
0.115	HARS	1474
0.115	RARS	1475
0.115	FAF2	1476
0.115	BAG6	1477
0.115	RNGTT	1478
0.115	TBL2	1479
0.115	METTL2B	1480
0.115	VMA21	1481
0.115	CDKN2B-AS1	1482
0.115	ELP1	1483
0.115	ECHDC3	1484
0.115	SUV39H2	1485
0.115	TWF1	1486
0.115	SMARCD1	1487
0.115	PRMT5	1488
0.115	RTRAF	1489
0.115	DPF3	1490
0.115	SENP3	1491
0.115	NLE1	1492
0.115	FECH	1493
0.115	REXO1	1494
0.115	THAP7	1495
0.115	DERL3	1496
0.115	TXN2	1497
0.114	CDK11B	1498
0.114	UBIAD1	1499
0.114	KDM1A	1500
0.114	AL445471.1	1501
0.114	PSMB2	1502
0.114	FAM177B	1503
0.114	MORN2	1504
0.114	MSH2	1505
0.114	ARL5A	1506
0.114	C4orf48	1507
0.114	AC104662.1	1508
0.114	YTHDC1	1509
0.114	AC113382.2	1510
0.114	CSNK1A1	1511
0.114	PRMT3	1512
0.114	FIBP	1513
0.114	RBM4B	1514
0.114	RPS6KB2	1515
0.114	AC067735.1	1516
0.114	AC125611.3	1517
0.114	FAM216A	1518
0.114	ACYP1	1519
0.114	DIS3L	1520
0.114	NAE1	1521
0.114	E2F4	1522
0.114	COX4I1	1523
0.114	SMOX	1524
0.114	CHERP	1525
0.114	PDXK	1526
0.114	MT-ND4L	1527
0.113	SLC16A1	1528
0.113	PNKD	1529
0.113	RSRC1	1530
0.113	BRD9	1531
0.113	CCNB1	1532
0.113	HMGA1	1533
0.113	SNX8	1534
0.113	SIGMAR1	1535
0.113	FPGS	1536
0.113	KLC2	1537
0.113	OAT	1538
0.113	IFNG	1539
0.113	GTF2F2	1540
0.113	BLOC1S6	1541
0.113	MVD	1542
0.113	TTC19	1543
0.113	UPF1	1544
0.113	ZNF576	1545
0.112	SLC16A1-AS1	1546
0.112	DGUOK-AS1	1547
0.112	DDX18	1548
0.112	PDE6D	1549
0.112	FXR1	1550
0.112	COMMD8	1551
0.112	SPCS3	1552
0.112	SAR1B	1553
0.112	HIPK2	1554
0.112	HTATSF1	1555
0.112	TSTA3	1556
0.112	TXN	1557
0.112	POLR2G	1558
0.112	SPA17	1559
0.112	PYROXD1	1560
0.112	LDHB	1561
0.112	AC073610.3	1562
0.112	ISCU	1563
0.112	SUGT1	1564
0.112	TEDC1	1565
0.112	EMC7	1566
0.112	AC010536.1	1567
0.112	AATF	1568
0.112	RAD51C	1569
0.112	TRMT1	1570
0.112	PKN1	1571
0.112	LINC00662	1572
0.112	FAAP24	1573
0.112	CLASRP	1574
0.111	GPN2	1575
0.111	PPP1R15B	1576
0.111	MRPL55	1577
0.111	MDH1	1578
0.111	TRNT1	1579
0.111	HMGCS1	1580
0.111	MRPS27	1581
0.111	MAPK9	1582
0.111	DDX39B	1583
0.111	MMS22L	1584
0.111	EPB41L2	1585
0.111	EIF4H	1586
0.111	AGK	1587
0.111	SUV39H1	1588
0.111	RPS4X	1589
0.111	CARS	1590
0.111	USP47	1591
0.111	ALDH18A1	1592
0.111	SFXN4	1593
0.111	NOP10	1594
0.111	GOSR1	1595
0.111	MRPL27	1596
0.111	PMAIP1	1597
0.111	ZNF491	1598
0.111	TRMU	1599
0.11	ATP5PB	1600
0.11	PDCL3	1601
0.11	RANBP2	1602
0.11	RAD18	1603
0.11	ATG3	1604
0.11	DNAJC19	1605
0.11	FIP1L1	1606
0.11	SDAD1	1607
0.11	PPA2	1608
0.11	UTP15	1609
0.11	SRA1	1610
0.11	NELFE	1611
0.11	POM121	1612
0.11	SLC39A4	1613
0.11	HAUS6	1614
0.11	RAD23B	1615
0.11	CTNNAL1	1616
0.11	SPINDOC	1617
0.11	KLHL35	1618
0.11	CUBN	1619
0.11	PCBD1	1620
0.11	DNAJB12	1621
0.11	ATAD1	1622
0.11	CEP290	1623
0.11	FBXO21	1624
0.11	ZNF664	1625
0.11	EMC9	1626
0.11	SNW1	1627
0.11	ZNF598	1628
0.11	NPIPB2	1629
0.11	NOMO1	1630
0.11	NUDT21	1631
0.11	TMEM208	1632
0.11	TIMM22	1633
0.11	CLPP	1634
0.11	SRRM5	1635
0.11	UBE2L3	1636
0.109	PEX10	1637
0.109	PITHD1	1638
0.109	TPR	1639
0.109	SCCPDH	1640
0.109	CAD	1641
0.109	PDE12	1642
0.109	TBL1XR1	1643
0.109	SLC29A1	1644
0.109	TMEM242	1645
0.109	YKT6	1646
0.109	GNB2	1647
0.109	DLD	1648
0.109	CAV1	1649
0.109	RPL36A	1650
0.109	INTS9	1651
0.109	TMEM70	1652
0.109	EBAG9	1653
0.109	DNLZ	1654
0.109	CPSF7	1655
0.109	MKI67	1656
0.109	PCID2	1657
0.109	LINC00640	1658
0.109	COQ6	1659
0.109	USP7	1660
0.109	ATPAF2	1661
0.109	PITPNC1	1662
0.109	AFMID	1663
0.109	NUP62	1664
0.109	SREBF2	1665
0.109	MRPS6	1666
0.108	AC118549.1	1667
0.108	AC012360.3	1668
0.108	SMIM37	1669
0.108	NDUFS1	1670
0.108	AC093788.1	1671
0.108	DCTD	1672
0.108	LARP1	1673
0.108	RPP40	1674
0.108	SH2D1A	1675
0.108	SWI5	1676
0.108	TSSC4	1677
0.108	SEPHS1	1678
0.108	ARHGAP21	1679
0.108	HNRNPH3	1680
0.108	AC006064.4	1681
0.108	SLC11A2	1682
0.108	COX16	1683
0.108	AVEN	1684
0.108	TUBGCP4	1685
0.108	STOML1	1686
0.108	MRM3	1687
0.108	FLII	1688
0.108	UTP6	1689
0.108	SNF8	1690
0.108	MCM8	1691
0.108	MATN4	1692
0.108	UCKL1	1693
0.108	CACTIN	1694
0.108	MAN2B1	1695
0.108	PRDX2	1696
0.107	LZIC	1697
0.107	TNFRSF8	1698
0.107	LAMTOR2	1699
0.107	COA6	1700
0.107	AHCTF1	1701
0.107	RPS7	1702
0.107	SELENOI	1703
0.107	IWS1	1704
0.107	MMADHC	1705
0.107	NAA50	1706
0.107	GATB	1707
0.107	RFESD	1708
0.107	HEBP2	1709
0.107	DOCK4	1710
0.107	NOM1	1711
0.107	CNOT7	1712
0.107	EIF3E	1713
0.107	UBAP2	1714
0.107	MELK	1715
0.107	STXBP1	1716
0.107	MED19	1717
0.107	MRPL51	1718
0.107	PYM1	1719
0.107	RPL6	1720
0.107	CUL4A	1721
0.107	GABPB1-AS1	1722
0.107	TIPIN	1723
0.107	NUP93	1724
0.107	ELP5	1725
0.107	BECN1	1726
0.107	POP4	1727
0.107	NUDT19	1728
0.106	AGMAT	1729
0.106	CEP85	1730
0.106	ATP5IF1	1731
0.106	PSMA5	1732
0.106	HAT1	1733
0.106	PLXNA1	1734
0.106	RUVBL1	1735
0.106	TMEM128	1736
0.106	NAF1	1737
0.106	POLR1C	1738
0.106	PDCD2	1739
0.106	INTS1	1740
0.106	MSRA	1741
0.106	SSNA1	1742
0.106	RRP8	1743
0.106	ABRAXAS2	1744
0.106	CPSF6	1745
0.106	CORO1C	1746
0.106	NRAV	1747
0.106	PSMD9	1748
0.106	ANKRD10	1749
0.106	KTN1	1750
0.106	YLPM1	1751
0.106	CYFIP1	1752
0.106	UBE3A	1753
0.106	MCRIP2	1754
0.106	GSPT1	1755
0.106	KCTD13	1756
0.106	VAC14	1757
0.106	TCF25	1758
0.106	SUZ12	1759
0.106	RPL17	1760
0.106	TIMM21	1761
0.106	SMIM26	1762
0.106	ARFGAP1	1763
0.106	TMEM259	1764
0.106	BRD4	1765
0.105	LRRC42	1766
0.105	TARS2	1767
0.105	TCHH	1768
0.105	NOL10	1769
0.105	XDH	1770
0.105	SNRNP200	1771
0.105	MTX2	1772
0.105	ACSL3	1773
0.105	EEFSEC	1774
0.105	MTFR2	1775
0.105	SNX9	1776
0.105	BCOR	1777
0.105	HMGN5	1778
0.105	NSDHL	1779
0.105	C8orf59	1780
0.105	GPAA1	1781
0.105	BRMS1	1782
0.105	IDI1	1783
0.105	ABCC2	1784
0.105	YBX3	1785
0.105	RAP1B	1786
0.105	GCN1	1787
0.105	MLEC	1788
0.105	CDC42BPB	1789
0.105	RPAP1	1790
0.105	AC100827.4	1791
0.105	IMP3	1792
0.105	MRPS11	1793
0.105	FANCI	1794
0.105	PSMC3IP	1795
0.105	CSNK2A1	1796
0.105	RPRD1B	1797
0.105	UBE2C	1798
0.105	GSK3A	1799
0.104	ZNHIT6	1800
0.104	PRCC	1801
0.104	UBE2T	1802
0.104	DESI2	1803
0.104	DHX57	1804
0.104	QTRT2	1805
0.104	AC020634.1	1806
0.104	LYAR	1807
0.104	PANK3	1808
0.104	ACOT13	1809
0.104	ABCF1	1810
0.104	PLOD3	1811
0.104	PDIA4	1812
0.104	ABCF2.1	1813
0.104	PRKAG2-AS1	1814
0.104	MORF4L2	1815
0.104	TMEM31	1816
0.104	FGFR1	1817
0.104	IMPAD1	1818
0.104	COL15A1	1819
0.104	COPB1	1820
0.104	RPS3	1821
0.104	LINC00200	1822
0.104	SINHCAF	1823
0.104	LINC02389	1824
0.104	AC010201.2	1825
0.104	NUP37	1826
0.104	TMX1	1827
0.104	AL137230.1	1828
0.104	CCDC197	1829
0.104	FAHD1	1830
0.104	NPIPA3	1831
0.104	OGFOD1	1832
0.104	CIAPIN1	1833
0.104	CNOT1	1834
0.104	RPS6KB1	1835
0.104	HGS	1836
0.104	MBD2	1837
0.104	CDK5RAP1	1838
0.104	DHX35	1839
0.104	GRIK5	1840
0.104	KLK14	1841
0.104	SON	1842
0.103	SPEN	1843
0.103	DPH2	1844
0.103	DUSP12	1845
0.103	EIF2D	1846
0.103	PYCR2	1847
0.103	COG2	1848
0.103	EIF2B4	1849
0.103	SPRED2	1850
0.103	AC005041.1	1851
0.103	AOX1	1852
0.103	MRPS22	1853
0.103	TFRC	1854
0.103	PIGX	1855
0.103	AC099499.2	1856
0.103	YTHDC2	1857
0.103	KCTD16	1858
0.103	ZMIZ2	1859
0.103	AP3M2	1860
0.103	PTGES2	1861
0.103	FKBP2	1862
0.103	AP000487.1	1863
0.103	POLD3	1864
0.103	HIKESHI	1865
0.103	ATP5MG	1866
0.103	SLC37A4	1867
0.103	MASTL	1868
0.103	ZNF511	1869
0.103	EMG1	1870
0.103	RPP25	1871
0.103	ETFA	1872
0.103	RPUSD1	1873
0.103	ECI1	1874
0.103	DDX19A	1875
0.103	RPL13	1876
0.103	DHX33	1877
0.103	UNC119	1878
0.103	DDX42	1879
0.103	CENPB	1880
0.103	TMEM160	1881
0.103	MIEF1	1882
0.102	TARDBP	1883
0.102	POMGNT1	1884
0.102	AK4	1885
0.102	FAM89A	1886
0.102	HADHA	1887
0.102	SMPD4	1888
0.102	FAM3D-AS1	1889
0.102	AC092903.2	1890
0.102	PCCB	1891
0.102	SOX2	1892
0.102	PCDHGA4	1893
0.102	SMIM13	1894
0.102	RRP36	1895
0.102	ARL4A	1896
0.102	MPP6	1897
0.102	DNAJC2	1898
0.102	PUS7	1899
0.102	FMC1	1900
0.102	STAU2-AS1	1901
0.102	ENY2	1902
0.102	TOP1MT	1903
0.102	ANKRD18B	1904
0.102	MRRF	1905
0.102	PHRF1	1906
0.102	OAF	1907
0.102	GDI2	1908
0.102	TIMM23B	1909
0.102	TUBA1C	1910
0.102	DNAJA4	1911
0.102	DHX38	1912
0.102	MPHOSPH6	1913
0.102	EFNB3	1914
0.102	C17orf51	1915
0.102	G6PC3	1916
0.102	IGF2BP1	1917
0.102	MTMR4	1918
0.102	FTSJ3	1919
0.102	NOSIP	1920
0.102	ATF5	1921
0.101	NOC2L	1922
0.101	RUNX3	1923
0.101	RPA2	1924
0.101	PSMB4	1925
0.101	ISY1	1926
0.101	DAP	1927
0.101	MRPS30	1928
0.101	RPS10-NUDT3	1929
0.101	SCAF8	1930
0.101	SEC61G	1931
0.101	CDK16	1932
0.101	FDFT1	1933
0.101	PPP2CB	1934
0.101	SHLD2	1935
0.101	C12orf10	1936
0.101	NEMP1	1937
0.101	CPM	1938
0.101	EEF1AKMT1	1939
0.101	ACTR10	1940
0.101	RPUSD2	1941
0.101	NPIPA1	1942
0.101	COIL	1943
0.101	NAA20	1944
0.101	DNTTIP1	1945
0.101	SIN3B	1946
0.1	OVGP1	1947
0.1	C1orf198	1948
0.1	KHK	1949
0.1	AUP1	1950
0.1	RPP14	1951
0.1	FBXO45	1952
0.1	ABCG2	1953
0.1	ING2	1954
0.1	LSMEM1	1955
0.1	PDHA1	1956
0.1	CCAR2	1957
0.1	TMEM203	1958
0.1	ARFGAP2	1959
0.1	SAC3D1	1960
0.1	NUTM2A-AS1	1961
0.1	AC023794.4	1962
0.1	MAPKAPK5	1963
0.1	LINC02340	1964
0.1	TRMT5	1965
0.1	UBE2I	1966
0.1	TVP23A	1967
0.1	AC138811.2	1968
0.1	FANCA	1969
0.1	DEF8	1970
0.1	RAB5C	1971
0.1	KPNA2	1972
0.1	MAPRE1	1973
0.1	PKIG	1974
0.1	ATG4D	1975
0.1	Z83844.2	1976
0.099	B4GALT2	1977
0.099	WDR3	1978
0.099	CPSF3	1979
0.099	HECW2	1980
0.099	DPH3	1981
0.099	OCIAD1	1982
0.099	MRPL1	1983
0.099	RAD17	1984
0.099	BDP1	1985
0.099	DDX41	1986
0.099	AL157373.2	1987
0.099	C6orf136	1988
0.099	DNAAF5	1989
0.099	IQCE	1990
0.099	ARMC1	1991
0.099	BICD2	1992
0.099	AL157786.1	1993
0.099	AC011603.2	1994
0.099	MCRS1	1995
0.099	FAM96A	1996
0.099	HDDC3	1997
0.099	NUBP1	1998
0.099	COQ9	1999
0.099	AC015813.1	2000
0.099	MAFG	2001
0.099	PIGU	2002
0.099	PRELID3B	2003
0.099	PPP2R1A	2004
0.099	DGCR6L	2005
0.099	SAMM50	2006
0.098	BSDC1	2007
0.098	RBBP4	2008
0.098	HSPB11	2009
0.098	GCLM	2010
0.098	PRRC2C	2011
0.098	MAEA	2012
0.098	GALNT7	2013
0.098	CFAP97	2014
0.098	CUL1	2015
0.098	NDUFB11	2016
0.098	APTX	2017
0.098	DENND1A	2018
0.098	DEAF1	2019
0.098	AP002360.1	2020
0.098	PITRM1	2021
0.098	SENP1	2022
0.098	SARNP	2023
0.098	ATP6V0A2	2024
0.098	ZNF770	2025
0.098	EIF2AK4	2026
0.098	PCLAF	2027
0.098	NME3	2028
0.098	THOC6	2029
0.098	CRNDE	2030
0.098	PIEZO1	2031
0.098	LUC7L3	2032
0.098	DCXR	2033
0.098	ZNF24	2034
0.098	PNPLA6	2035
0.098	SMIM7	2036
0.098	DDA1	2037
0.098	WDR62	2038
0.098	GATD3B	2039
0.097	MPZL1	2040
0.097	FASTKD2	2041
0.097	GMPPA	2042
0.097	AP1AR	2043
0.097	AC107214.1	2044
0.097	CLPTM1L	2045
0.097	SLC12A2	2046
0.097	PAK1IP1	2047
0.097	TMEM14B	2048
0.097	APOM	2049
0.097	WASF1	2050
0.097	TAF6	2051
0.097	ARMC10	2052
0.097	HCCS	2053
0.097	SNTB1	2054
0.097	RCL1	2055
0.097	MTAP	2056
0.097	GNE	2057
0.097	PHLDA2	2058
0.097	RPP38	2059
0.097	ACTA2-AS1	2060
0.097	TM9SF3	2061
0.097	RAD51AP1	2062
0.097	RPAP3	2063
0.097	KDELC1	2064
0.097	AL049780.2	2065
0.097	CPSF2	2066
0.097	RCN2	2067
0.096	LYPLA2	2068
0.096	GMEB1	2069
0.096	MTF1	2070
0.096	ST3GAL3	2071
0.096	COA7	2072
0.096	BCS1L	2073
0.096	HTT	2074
0.096	KLHL8	2075
0.096	SRFBP1	2076
0.096	IL13	2077
0.096	AC244517.11	2078
0.096	EEF1A1	2079
0.096	CALU	2080
0.096	MAP7D2	2081
0.096	VBP1	2082
0.096	SPTLC1	2083
0.096	POLE3	2084
0.096	NDOR1	2085
0.096	PRPF18	2086
0.096	SPATS2	2087
0.096	DDX55	2088
0.096	SKA3	2089
0.096	GEMIN2	2090
0.096	SNAPC1	2091
0.096	TRPM7	2092
0.096	ZWILCH	2093
0.096	STX4	2094
0.096	KATNB1	2095
0.096	CMC2	2096
0.096	SUPT6H	2097
0.096	ACACA	2098
0.096	DDX52	2099
0.096	ACLY	2100
0.096	INTS2	2101
0.096	CCDC57	2102
0.096	RBM38	2103
0.096	CDC34	2104
0.096	AC073534.2	2105
0.096	TXNRD2	2106
0.096	CHEK2	2107
0.096	TSPO	2108
0.095	WRAP73	2109
0.095	PPP1R8	2110
0.095	HIVEP3	2111
0.095	AC135803.1	2112
0.095	IGSF3	2113
0.095	SCNM1	2114
0.095	ATL2	2115
0.095	BCL11A	2116
0.095	TET3	2117
0.095	FASTKD1	2118
0.095	SCAP	2119
0.095	BTLA	2120
0.095	IQCB1	2121
0.095	MELTF-AS1	2122
0.095	DROSHA	2123
0.095	GTF2H2	2124
0.095	MCUR1	2125
0.095	ASIC3	2126
0.095	CLCN5	2127
0.095	TERF1	2128
0.095	OSGIN2	2129
0.095	CSMD3	2130
0.095	SURF4	2131
0.095	REXO4	2132
0.095	SNAPC4	2133
0.095	AC068580.3	2134
0.095	NDUFC2	2135
0.095	SMC3	2136
0.095	FAM204A	2137
0.095	ATN1	2138
0.095	APOPT1	2139
0.095	MEIS2	2140
0.095	TYRO3	2141
0.095	USP8	2142
0.095	NIP7	2143
0.095	ADAT3	2144
0.095	DOHH	2145
0.095	ALKBH7	2146
0.095	ARMC6	2147
0.095	EIF3K	2148
0.095	GEMIN7	2149
0.095	SUMO3	2150
0.095	POFUT2	2151
0.095	S100B	2152
0.094	NADK	2153
0.094	RCC1	2154
0.094	ELOVL1	2155
0.094	MTX1	2156
0.094	POLE4	2157
0.094	SUCLG1	2158
0.094	SPON2	2159
0.094	SLBP	2160
0.094	TMEM33	2161
0.094	SCOC	2162
0.094	CDKN2AIP	2163
0.094	SHLD3	2164
0.094	BRPF3	2165
0.094	COA1	2166
0.094	POLR2J3.1	2167
0.094	THOC2	2168
0.094	EMD	2169
0.094	MAPKAP1	2170
0.094	PGAP2	2171
0.094	TMEM109	2172
0.094	RCE1	2173
0.094	TMEM126B	2174
0.094	CASC10	2175
0.094	SMNDC1	2176
0.094	PCBP2	2177
0.094	ARGLU1	2178
0.094	PABPN1	2179
0.094	SAMD4A	2180
0.094	C16orf91	2181
0.094	JPT2	2182
0.094	NOMO2	2183
0.094	LONP2	2184
0.094	TRAF4	2185
0.094	DPP9	2186
0.094	FBXW9	2187
0.094	OPA3	2188
0.094	ZNF749	2189
0.093	PUSL1	2190
0.093	CDK11A	2191
0.093	LSM10	2192
0.093	PLPP3	2193
0.093	DEGS1	2194
0.093	MPHOSPH10	2195
0.093	PRADC1	2196
0.093	PPIG	2197
0.093	TMEM237	2198
0.093	OXSR1	2199
0.093	HACD2	2200
0.093	AC006160.1	2201
0.093	ARSB	2202
0.093	PPARGC1B	2203
0.093	SLC39A7	2204
0.093	NFE2L3	2205
0.093	NAMPT	2206
0.093	PAXIP1	2207
0.093	IRAK1	2208
0.093	VPS37A	2209
0.093	ERLIN2	2210
0.093	TRUB2	2211
0.093	NSMF	2212
0.093	DIXDC1	2213
0.093	NKAPD1	2214
0.093	DNA2	2215
0.093	ESPL1	2216
0.093	VPS29	2217
0.093	MIPEP	2218
0.093	LINC00519	2219
0.093	SLC39A9	2220
0.093	LRRC49	2221
0.093	ULK3	2222
0.093	EIF3C	2223
0.093	CCT6B	2224
0.093	ZNHIT3	2225
0.093	HOXB6	2226
0.093	USP36	2227
0.093	CTNNBL1	2228
0.093	ARFRP1	2229
0.093	MBD3	2230
0.093	CNOT3	2231
0.093	SCO2	2232
0.092	INTS11	2233
0.092	GALE	2234
0.092	SRSF11	2235
0.092	TAF5L	2236
0.092	IRF2BP2	2237
0.092	SLC30A6	2238
0.092	RAB1A	2239
0.092	STARD7	2240
0.092	POLR1B	2241
0.092	PKP4	2242
0.092	KLHL18	2243
0.092	LRRC58	2244
0.092	AC026355.1	2245
0.092	QDPR	2246
0.092	SLC30A9	2247
0.092	NUP54	2248
